 ,address,city,floor,id,latitude,longitude,price,rooms,sq,year
1326,Wola ul. Marcina Kasprzaka,Warszawa,10,7486,52.22729845,20.95301421,564000,1,34,2021
1327,Bia這喚ka Nowodwory Tr鉉y,Warszawa,0,8084,52.2319581,21.0067249,388000,2,48.5,2020
1328,Praga-Po逝dnie Mi璠zyborska,Warszawa,5,8744,52.2418402,21.0771306,440000,2,39,2003
1329,Stare Miasto ul. Krowoderska,Krakow,2,29011,50.0724073,19.9317197,689900,3,68.98,1920
1330,Ursyn闚,Warszawa,0,6572,52.141039,21.0323214,829000,3,67,2018
1331,Praga-Po逝dnie Goc豉w,Warszawa,4,8602,52.2286331,21.1065722,499720,2,45.6,2022
1332,鏚mieie Rakowicka,Krakow,4,25009,50.0716873,19.9551456,810000,3,53,2018
1333,Stare Miasto,Poznan,0,3755,52.4087213,16.9336538,750000,3,79.5,2007
1334,Mistrzejowice,Krakow,3,29842,50.09742625,20.00960263,525096,4,72.93,2022
1335,Mistrzejowice,Krakow,3,20737,50.09742625,20.00960263,752265,5,103.05,2020
1336,D瑿niki,Krakow,0,25156,50.0518611,19.9270367,469000,2,45.14,2021
1337,Bronowice Bronowice Ma貫 ul. Katowicka,Krakow,2,25993,50.0879652,19.8820694,439732,3,46.78,2020
1338,Podg鏎ze Rydl闚ka,Krakow,1,26939,50.08780725,19.87804607,615976,3,63.46,2021
1339,Bielany W鏊czy雟ka,Warszawa,10,18281,52.2812486,20.923914,665000,3,60,1992
1340,Grunwald ul. Bu貪arska 59,Poznan,0,2774,52.3958369,16.8627283,369000,2,54.83,2020
1341,Stare Miasto Naramowice ul. Czarnucha,Poznan,2,1994,52.4499763,16.9527562,454653.1,3,65.23,2020
1342,Wilan闚 al. Rzeczypospolitej,Warszawa,2,9090,52.1537994,21.0822817,1480000,4,106,2015
1343,鏚mieie,Warszawa,1,16156,52.2328098,21.019067,550000,2,44.85,1953
1344,Podg鏎ze ul. Stanis豉wa Klimeckiego,Krakow,4,24849,50.0492242,19.9703793,569000,3,53.98,2021
1345,Bronowice Juliusza Lea,Krakow,1,20130,50.0833247,19.86978365,750000,3,70,2000
1346,Praga-Po逝dnie,Warszawa,1,17419,52.2373961,21.0712578,590000,2,55.9,2001
1347,Krowodrza,Krakow,4,29429,50.07087985,19.91656312,415950,2,29.5,2021
1348,Praga-Po逝dnie Pustelnicka,Warszawa,3,10926,52.2405371,21.1049089,538561,4,53.91,2021
1349,Targ闚ek Rembrandta,Warszawa,4,12911,52.2319581,21.0067249,1220000,4,8.8,2019
1350,鏚mieie Parkowa,Warszawa,1,6523,51.1754685,18.393681,3800000,3,140,2010
1351,Wilda Antoniego Kosi雟kiego,Poznan,3,227,52.3893163,16.9183069,299999,2,40.3,1950
1352,Podg鏎ze Duchackie Wola Duchacka Czarnog鏎ska,Krakow,3,18653,50.0197183,19.9709187,449000,3,53,1980
1353,Nowe Miasto Malta Katowicka,Poznan,6,1806,52.3973449,16.9619394,550930,3,59.56,2022
1354,Pr鉅nik Bia造 Tonie Gaik,Krakow,1,18421,49.9897707,19.9134505,774400,4,100.58,2015
1355,D瑿niki,Krakow,3,29227,50.0518611,19.9270367,1574937,3,63,2019
1356,鏚mieie Chmielna/ciche/wysokie/kamienica z 1920 r.,Warszawa,2,16297,52.25202295,20.97063718,1129900,3,73,1920
1357,Bia這喚ka ul. Leona Berensona,Warszawa,0,11817,52.3246245,21.0547602,331267,2,41,2020
1358,Ochota ul. Maszynowa,Warszawa,2,6354,52.2016431,20.9511901,599000,3,48.88,2001
1359,Grzeg鏎zki ul. p趾. Francesco Nullo,Krakow,3,26996,50.0469432,19.99715344,826656,3,75.84,2022
1360,Bronowice ul. Bronowicka,Krakow,4,20434,50.0778251,19.90068099,639860,2,49.22,2022
1361,Praga-Po逝dnie Grochowska,Warszawa,1,17797,52.2497745,21.1068857,401444,2,44.37,2021
1362,Bia這喚ka Tarchomin,Warszawa,0,13010,52.32069265,20.97083387,447300,3,51.88,2022
1363,Nowa Huta Czy篡ny Nowohucka 46,Krakow,3,30191,50.0558029,19.9993305,393108,2,41.82,2022
1364,Mistrzejowice,Krakow,3,26839,50.09742625,20.00960263,497420,4,65.43,2022
1365,Praga-Po逝dnie,Warszawa,4,14942,52.2373961,21.0712578,539000,2,45,2009
1366,Bia這喚ka ul. G喚bocka,Warszawa,0,10223,52.3234679,21.0670915,315000,2,38,2020
1367,Praga-P馧noc ul. Szwedzka,Warszawa,1,12193,52.2634539,21.0453302,779116.32,3,62.19,2022
1368,Grzeg鏎zki ul. Fabryczna,Krakow,6,28918,50.058444,19.9702351,529540,1,36.52,2021
1369,Stare Miasto Naramowice,Poznan,1,1566,52.4496489,16.9494082,544000,4,76,2021
1370,D瑿niki Ruczaj dr. Jana Piltza,Krakow,2,20573,50.0076191,19.8888826,460653,3,47.49,2022
1371,Grzeg鏎zki ul. D鉉ska,Krakow,2,18310,50.064613,19.9820189,655000,3,53,2014
1372,Stare Miasto,Krakow,1,29003,50.0590398,19.9371683,590000,2,47,1935
1373,Weso豉 Stara Mi這sna,Warszawa,1,16917,52.224792,21.2251737,408250,3,57.5,2020
1374,Stare Miasto Naramowice,Poznan,1,2100,52.4496489,16.9494082,480975,3,77.21,2021
1375,Stare Miasto Naramowice ul. Czarnucha,Poznan,0,1859,52.4499763,16.9527562,228672.6,1,30.86,2022
1376,Grzeg鏎zki,Krakow,0,26280,50.06497215,19.96882552,950000,4,84.4,2001
1377,Wola Muran闚,Warszawa,3,8442,52.24033315,20.98709714,673000,2,45.85,1958
1378,Wilan闚 ul. Bruzdowa,Warszawa,2,11416,52.1745453,21.1110175,510000,2,44,2015
1379,D瑿niki Ruczaj prof. W豉dys豉wa Konopczy雟kiego,Krakow,4,28100,50.0153264,19.8951891,765000,3,85.7,2007
1380,Praga-Po逝dnie Goc豉w Ostrobramska,Warszawa,1,17280,52.2346714,21.0976177,459000,2,45.57,2021
1381,Bie瘸n闚-Prokocim Dzia趾owa,Krakow,1,26398,50.0217917,20.015634,519000,3,60.5,2020
1382,D瑿niki Ruczaj ul. Ruczaj,Krakow,2,27500,50.0230156,19.9083637,575000,2,50,2016
1383,Rembert闚 Che軛篡雟ka,Warszawa,1,10424,52.2459641,21.133045,485319,4,69.83,2021
1384,皋liborz,Warszawa,2,8776,52.2675944,20.9796975,1435000,5,106,2014
1385,Wzg鏎za Krzes豉wickie ul.Gustawa Morcinka,Krakow,1,26696,50.1047809,20.0362743,265185,2,37.35,2022
1386,Pr鉅nik Czerwony al. 29 Listopada,Krakow,6,27517,49.9730627,19.8323374,489000,3,61.5,1975
1387,Wilan闚 Kr鏊owej Marysie鎥i,Warszawa,3,11532,52.16194755,21.07328438,1050000,3,88.57,2000
1388,Nowe Miasto Antoninek Leszka,Poznan,1,2848,52.4087004,17.0259616,325000,2,53.2,1999
1389,Wola,Warszawa,1,12176,52.2362379,20.9547815,680000,4,58,1980
1390,Ursyn闚 Kabaty Kazimierza Je瞠wskiego,Warszawa,0,12807,52.1364392,21.0726483,655500,2,57,2005
1391,Je篡ce,Poznan,2,2545,52.413045,16.9022122,610000,5,78.89,2020
1392,Wola Ulrych闚 J霩efa Sowi雟kiego,Warszawa,10,10653,52.2307669,20.9481748,275000,1,24.5,1972
1393,Pr鉅nik Czerwony Reduta,Krakow,0,19802,50.1609054,19.74308913,523000,3,58.88,2014
1394,Mistrzejowice Osiedle Piast闚,Krakow,7,22665,50.1012069,20.0173643,539682,4,72.93,2022
1395,Mokot闚 Piaseczy雟ka,Warszawa,0,12267,52.1909766,21.0317945,1890000,4,119.53,2019
1396,Stare Miasto Stanis豉wa Staszica,Krakow,2,22513,50.0704954,19.9334896,1092000,3,91,1916
1397,Podg鏎ze,Krakow,0,19815,50.0430999,19.9529614,590000,3,52,2017
1398,W這chy Przerwana,Warszawa,1,6599,52.191702,20.9180433,549000,2,46,2019
1399,D瑿niki Kliny-Zacisze ul. Borkowska,Krakow,4,19989,50.0033424,19.9040614,415000,2,53,2006
1400,Wola ul. Soko這wska,Warszawa,0,9465,52.2391698,20.9584688,499000,3,53.19,1974
1401,Zwierzyniec Wola Justowska,Krakow,3,19382,50.0650619,19.877649,1254550,4,92.99,2020
1402,Grunwald Brzask 10B,Poznan,1,2575,52.404212,16.882542,499000,2,58.9,2011
1403,Bielany Marymont Ul. S這wia雟ka 23,Warszawa,2,13643,52.27575215,20.96603681,679592,2,44.71,2022
1404,D瑿niki Ludwin闚 Komandos闚,Krakow,4,22055,50.0418812,19.9312845,480000,3,48.4,1970
1405,Stare Miasto Naramowice,Poznan,1,993,52.4496489,16.9494082,283919,2,38.11,2022
1406,Mokot闚 Wierzbno Jana Paw豉 Woronicza 24,Warszawa,3,12360,52.18974245,21.0054742,690120,1,38.34,2020
1407,Nowe Miasto Rataje,Poznan,1,1129,52.3901295,16.9535909,306996,2,36.86,2022
1408,Podg鏎ze Rydl闚ka,Krakow,0,23634,50.08780725,19.87804607,379000,2,37.62,2021
1409,Mokot闚,Warszawa,5,17509,52.1939874,21.0457809,2590000,5,185,2000
1410,Podg鏎ze ul. p趾. Ryszarda Kukli雟kiego 7,Krakow,4,22235,50.0469432,19.99715344,556976,2,49.73,2020
1411,Stare Miasto . Tomasza,Krakow,3,29581,50.0624743,19.94075368,814000,2,40.91,1960
1412,鏚mieie,Krakow,2,25311,50.055,19.9430556,759000,2,47,2016
1413,Ursyn闚,Warszawa,4,17063,52.141039,21.0323214,1050000,5,128.3,1997
1414,Stare Miasto Naramowice ul. Czarnucha,Poznan,0,2025,52.4499763,16.9527562,322896,2,48.05,2020
1415,Wilan闚,Warszawa,4,9681,52.1530829,21.1104411,640000,3,56.36,2017
1416,D瑿niki,Krakow,4,29701,50.0518611,19.9270367,489000,2,45.14,2021
1417,Wawer,Warszawa,1,8861,52.2203581,21.1370825,650000,2,55,2016
1418,Pr鉅nik Bia造 Azory Kazimierza Pu瘸ka,Krakow,3,19278,50.0842211,19.9048593,360000,2,37.1,1970
1419,Targ闚ek Br鏚no Wyszogrodzka,Warszawa,5,11372,52.2881039,21.0398192,349000,2,38,1976
1420,Ursus Posag 7 Panien,Warszawa,1,13741,52.20391495,20.87829769,388000,2,45.86,2022
1421,Grunwald Junikowo ul. Jeleniog鏎ska,Poznan,0,1406,52.394455,16.8437222,444800,3,60.98,2021
1422,Grzeg鏎zki ul. p趾. Francesco Nullo,Krakow,5,25669,50.0469432,19.99715344,681686,3,57.77,2022
1423,Krowodrza υbz闚,Krakow,4,27496,50.073512,19.9149277,305000,1,28.08,1974
1424,Ochota Aleje Jerozolimskie,Warszawa,4,12778,52.2274779,20.9993834,386850,1,25.79,2011
1425,Mokot闚 Wa豚rzyska,Warszawa,3,14489,52.1729585,21.0249507,749000,3,63.1,1993
1426,Krowodrza Reja,Krakow,7,27514,50.086051,19.9433075,390000,2,37,2006
1427,Je篡ce ul. Przygraniczna,Poznan,1,3278,52.4338323,16.8020014,395524,3,64.84,2022
1428,Krowodrza Augustynka Wichury,Krakow,1,27256,50.0789658,19.9310892,547000,3,64.5,2000
1429,Grzeg鏎zki ul. p趾. Francesco Nullo,Krakow,2,28833,50.0469432,19.99715344,783622,3,70.28,2022
1430,Stare Miasto Centrum Wroniecka,Poznan,2,5442,52.4104177,16.9342136,330000,1,34.4,1950
1431,Ursus,Warszawa,1,11339,52.1960985,20.8828989,495932,3,52,2021
1432,Bia這喚ka Tarchomin,Warszawa,1,16403,52.32069265,20.97083387,440000,2,47.5,2005
1433,Krowodrza Kazimierza Wielkiego,Krakow,3,21414,50.073573,19.9193678,936000,3,62.25,2014
1434,Bronowice Sta鎍zyka,Krakow,5,28262,50.0788285,19.8942504,339000,1,29.33,2021
1435,Stare Miasto Studencka,Krakow,2,25908,50.0626308,19.9319297,1199000,2,67.1,2019
1436,Pr鉅nik Czerwony Janusza Meissnera,Krakow,4,21373,50.07607065,19.97947475,425000,3,70,2001
1437,Wola ul. Jana Kazimierza,Warszawa,1,9812,52.2245316,20.9479724,740000,3,60.3,2010
1438,Ochota,Warszawa,2,17874,52.212225,20.9726299,786000,2,48,1936
1439,Grunwald Jana Keplera,Poznan,2,2092,52.3908005,16.8639102,380000,3,63,1979
1440,Stare Miasto Miko豉ja Zyblikiewicza,Krakow,1,25721,50.0605245,19.9441727,790000,3,83.68,1905
1441,Nowa Huta,Krakow,0,19624,50.08061865,20.1293322,340000,2,40,1950
1442,Podg鏎ze Duchackie Wola Duchacka Puszkarska,Krakow,5,21935,50.0238506,19.9601831,930673,5,104.57,2021
1443,Bielany Stare Bielany,Warszawa,1,7901,52.2818172,20.9493596,886500,3,65.66,2020
1444,Stare Miasto,Krakow,4,27958,50.0590398,19.9371683,240600,1,16.04,2021
1445,Wola,Warszawa,0,12036,52.2362379,20.9547815,486831,2,42.96,2022
1446,Mokot闚,Warszawa,3,8106,52.1939874,21.0457809,550000,2,36.5,1955
1447,Mokot闚 Sadyba ul. Na喚czowska,Warszawa,8,17221,52.1753544,21.0624219,800000,5,67,1980
1448,皋liborz W豉dys豉wa Broniewskiego,Warszawa,2,8215,52.2672265,20.96382557,330000,2,26,1968
1449,Pr鉅nik Bia造,Krakow,3,26973,50.1035684,19.95360311,352611,2,34.74,2022
1450,Krowodrza,Krakow,0,27616,50.07087985,19.91656312,385225,2,40.55,2021
1451,Podg鏎ze Stare Podg鏎ze,Krakow,1,22792,50.0444203,19.9493098,279000,2,37,1915
1452,Praga-Po逝dnie,Warszawa,5,13745,52.2373961,21.0712578,499000,2,43,2021
1453,Podg鏎ze Zab這cie,Krakow,3,27224,50.0478769,19.96136869,499000,2,46.04,2021
1454,Mokot闚 ul. Bukowi雟ka 26A,Warszawa,0,7332,52.18434985,21.02600195,525000,3,48.03,1968
1455,Stare Miasto Pi靖kowo ul. Teofila Mateckiego,Poznan,2,3078,52.4611954,16.8977153,357504,2,47.04,2022
1456,Nowe Miasto 鏚ka Sucha,Poznan,1,4424,52.4246801,16.9788279,338465,2,48.7,2018
1457,Bemowo ul. Edmunda Jana Osma鎍zyka,Warszawa,0,11037,52.2625378,20.9324468,576300,2,56.5,2006
1458,Nowe Miasto Rataje,Poznan,3,3290,52.3901295,16.9535909,321198,2,40,2006
1459,Je篡ce ul. . Wawrzy鎍a 11,Poznan,6,5067,52.4201252,16.8956979,683413.2,4,72.09,2022
1460,Bia這喚ka,Warszawa,0,12729,52.3196649,21.0211773,473000,3,36.2,2016
1461,Mistrzejowice,Krakow,0,23101,50.09742625,20.00960263,449008,3,59.09,2022
1462,Stare Miasto ul. D逝ga 24,Krakow,2,29992,50.0679951,19.93831299,853390.6,1,36.13,2020
1463,Ursyn闚 Pieskowa Ska豉,Warszawa,3,17999,52.1639791,20.9963496,659000,2,49,2019
1464,Mokot闚,Warszawa,5,13801,52.1939874,21.0457809,580000,2,45,1980
1465,Podg鏎ze ul. Zab這cie 27,Krakow,4,21020,50.0478769,19.96136869,1400190,4,127.29,2021
1466,Stare Miasto Garbary Garbary,Poznan,1,2805,52.4035144,16.9330211,529374.56,3,59.84,2020
1467,Stare Miasto Radziwi陶owska,Krakow,4,28523,50.0629296,19.9469135,845000,2,82,1900
1468,Bielany ul. Rudzka 5,Warszawa,3,7677,52.27851165,20.9734368,566100,2,42.26,2021
1469,Podg鏎ze Zab這cie Stanis豉wa Klimeckiego,Krakow,2,25502,50.0492242,19.9703793,449000,2,41,2021
1470,D瑿niki Kliny-Zacisze bp. Albina Ma造siaka,Krakow,0,29369,49.9988318,19.8938784,224900,1,24,2020
1471,Nowa Huta Czy篡ny ul. Woic闚,Krakow,1,26125,50.0469432,19.99715344,710980,4,74.84,2022
1472,Podg鏎ze Norymberska,Krakow,3,29930,50.0349778,19.9031173,755000,4,93.09,2009
1473,Wola Muran闚 Ludwika Zamenhofa,Warszawa,0,11769,52.2488685,20.9954708,500000,2,40,1958
1474,Nowe Miasto Polanka 2,Poznan,3,4707,52.39975875,16.95465997,504416,2,57.32,2020
1475,皋liborz,Warszawa,2,13153,52.2675944,20.9796975,1099000,3,76,2015
1476,鏚mieie,Warszawa,5,9410,52.2328098,21.019067,575000,2,37,1967
1477,Ursyn闚 Natolin Stryje雟kich,Warszawa,6,17593,52.1362303,21.0495988,450000,1,35,2000
1478,Bemowo,Warszawa,3,11523,52.2389738,20.9132881,429000,2,49,1989
1479,Bielany Marymont Ul. S這wia雟ka 23,Warszawa,1,13374,52.27575215,20.96603681,1232500,3,85,2022
1480,Podg鏎ze Przew霩,Krakow,8,28550,50.0435196,20.0712999,690000,3,62.76,2017
1481,Stare Miasto Centrum ul. Mieczys豉wa Niedzia趾owskiego,Poznan,0,5319,52.3993455,16.9246072,707200,4,83.2,2021
1482,Praga-P馧noc,Warszawa,9,14639,52.2648843,21.0273442,435000,3,39,1979
1483,Ursyn闚 Natolin Henryka Raabego,Warszawa,7,9420,52.1405762,21.061145,720000,3,57.63,2006
1484,Stare Miasto Naramowice,Poznan,0,1339,52.4496489,16.9494082,274381,2,32.86,2022
1485,Grzeg鏎zki ul. Fabryczna,Krakow,8,28965,50.058444,19.9702351,1209625,4,96.77,2021
1486,Targ闚ek,Warszawa,4,14621,52.2751918,21.0580854,1220000,3,88,2018
1487,Krowodrza Wroc豉wska,Krakow,2,21856,50.0781206,19.9237274,720918,3,72.82,2019
1488,鏚mieie Mi豉,Warszawa,1,6741,52.2495409,20.9874255,799000,3,73,1959
1489,Je篡ce Winiary Pi靖kowska 133,Poznan,2,5443,52.4006632,16.91973259,309000,2,31.92,2020
1490,Grunwald G鏎czyn ul. Romana Dmowskiego,Poznan,3,5464,52.3817991,16.8916385,407400,2,52.04,2021
1491,Praga-Po逝dnie Grochowska,Warszawa,5,17839,52.2497745,21.1068857,439265,2,47.84,2021
1492,Podg鏎ze Duchackie Wola Duchacka,Krakow,0,22280,50.0146222,19.953758,606600,4,80.88,2022
1493,Bie鎍zyce,Krakow,4,25420,50.08605125,20.02922626,445000,4,64,1970
1494,Podg鏎ze Duchackie Kurdwan闚,Krakow,3,23755,50.0084756,19.9591527,500000,3,62,1983
1495,Bie瘸n闚-Prokocim,Krakow,2,18365,50.01706235,20.02299186,275275,2,35.53,2021
1496,Stare Miasto Winogrady,Poznan,2,4910,52.4348647,16.9383531,447754,3,58.53,2020
1497,Wola,Warszawa,8,10285,52.2362379,20.9547815,629000,3,61.5,1980
1498,Praga-Po逝dnie Groch闚,Warszawa,5,8539,52.2497745,21.1068857,1352085,4,116.3,2022
1499,Praga-P馧noc,Warszawa,2,10765,52.2648843,21.0273442,448000,2,33.18,2022
1500,Bielany Adama Jarz瑿skiego,Warszawa,6,15008,52.276366,20.9474309,560000,3,55.9,1969
1501,Podg鏎ze Zab這cie Stanis豉wa Klimeckiego,Krakow,3,23917,50.0492242,19.9703793,429000,1,33.28,2021
1502,Nowa Huta al. Pokoju,Krakow,4,26657,49.9752188,19.8281486,570620,3,55.4,2020
1503,Mokot闚 Stegny . Bonifacego,Warszawa,0,17288,52.19249855,21.05701672,345000,1,30,1973
1504,Stare Miasto Winogrady,Poznan,4,2768,52.4348647,16.9383531,393285,2,50.1,2020
1505,Bia這喚ka 疾ra�,Warszawa,0,12283,52.314243,20.9988422,488000,2,50.37,2020
1506,Podg鏎ze P豉sz闚 Lipska,Krakow,1,28329,50.0454593,20.0002025,670000,2,86,1993
1507,鏚mieie,Warszawa,7,11677,52.2328098,21.019067,935000,3,71.4,1952
1508,Podg鏎ze Duchackie Kurdwan闚 ul. Jakuba Bojki,Krakow,2,21940,50.0061558,19.9636996,405000,3,59.5,1987
1509,D瑿niki Ruczaj ul. dr. Jana Piltza,Krakow,0,19169,50.0076191,19.8888826,569000,3,51,2020
1510,Nowe Miasto Malta,Poznan,0,253,52.40739345,16.97946707,387000,3,48.38,2021
1511,Wola Czyste,Warszawa,4,12718,52.2200627,20.9652859,1030000,3,71.5,2011
1512,Stare Miasto Pi靖kowo Teofila  Mateckiego,Poznan,1,147,52.461312,16.897866,468837.86,4,72.14,2020
1513,Pr鉅nik Bia造 Stefana Banacha,Krakow,2,19909,50.1015333,19.9640995,417501,2,44.97,2022
1514,Pr鉅nik Bia造 Stefana Banacha,Krakow,1,19938,50.1015333,19.9640995,352331,2,35.34,2022
1515,W這chy Stare W這chy ul. Budki Szcz�liwickie,Warszawa,0,10537,52.2319581,21.0067249,325000,1,30.13,2021
1516,Bemowo,Warszawa,2,13007,52.2389738,20.9132881,649000,2,59.3,2004
1517,D瑿niki Ruczaj,Krakow,5,21560,50.0230156,19.9083637,680000,3,66,2005
1518,Podg鏎ze,Krakow,1,21682,50.0430999,19.9529614,479000,3,59.5,1980
1519,Bia這喚ka ul. Leona Berensona,Warszawa,2,9523,52.3246245,21.0547602,408000,4,60,2020
1520,Targ闚ek Br鏚no Krasiczy雟ka,Warszawa,4,16911,52.2968562,21.0458608,499000,3,60,1972
1521,Stare Miasto Pi靖kowo ul. Mateckiego,Poznan,2,3906,52.461312,16.897866,521943,4,74.67,2019
1522,Grunwald,Poznan,3,1673,52.404212,16.882542,386547,3,55.3,1905
1523,D瑿niki Ruczaj Obozowa,Krakow,0,27259,50.0206194,19.9145455,440000,2,55.32,2005
1524,Wilan闚 Sarmacka,Warszawa,3,11171,52.1656517,21.0767961,1390000,3,107,2006
1525,Je篡ce Winiary ul. Pi靖kowska,Poznan,4,2751,52.4006632,16.91973259,577530,4,71.3,2021
1526,Ursyn闚,Warszawa,3,17586,52.141039,21.0323214,499000,2,54.5,2002
1527,Bie瘸n闚-Prokocim Wielicka 179,Krakow,4,27877,50.0102971,20.00857,422906,2,44.99,2021
1528,Mokot闚 Sadyba Konstanci雟ka Sadyba,Warszawa,4,17529,52.1851,21.0628489,479000,3,47.8,1970
1529,Podg鏎ze Duchackie Wola Duchacka Walerego S豉wka,Krakow,1,20863,50.0205244,19.9601785,549000,3,68.64,2021
1530,Pr鉅nik Bia造 Henryka Pacho雟kiego,Krakow,1,20075,50.0949773,19.92040549,459000,3,59.35,1970
1531,Stare Miasto Naramowice ul. Czarnucha,Poznan,3,1898,52.4499763,16.9527562,518641.8,3,71.34,2020
1532,Stare Miasto Pi靖kowo os. Osiedle Stefana Batorego,Poznan,1,4261,52.4576248,16.9225497,457000,3,65.4,1992
1533,Bemowo Romualda Millera,Warszawa,6,9724,52.2590978,20.9195415,599000,3,66,1990
1534,Je篡ce Winiary Pi靖kowska,Poznan,1,2779,52.4006632,16.91973259,480960,3,57.6,2021
1535,Nowe Miasto Malta Milcza雟ka,Poznan,1,3353,52.3970234,16.9620606,485450,3,61.99,2021
1536,Je篡ce,Poznan,2,2479,52.413045,16.9022122,325678,2,44.31,2021
1537,Bronowice Bronowice Ma貫 ul. W豉dys豉wa 疾le雟kiego,Krakow,1,30085,50.0890849,19.8770815,898000,4,126,2021
1538,Mokot闚 ul. Domaniewska 34B,Warszawa,0,9311,52.1839266,21.008725,477500,1,34.34,2022
1539,Grunwald ul. Budziszy雟ka,Poznan,2,3265,52.4006632,16.91973259,797516,1,84.77,2021
1540,Podg鏎ze ul. p趾. Ryszarda Kukli雟kiego 7,Krakow,3,24263,50.0469432,19.99715344,400907.9,2,35.51,2020
1541,Wola PLATYNOWA,Warszawa,6,6590,52.2213395,21.226662,550000,3,46.5,1965
1542,Wola Aleja Solidarnoi,Warszawa,1,7163,52.2412462,20.9927213,579000,2,50.45,1955
1543,Je篡ce,Poznan,4,3802,52.413045,16.9022122,340000,2,47,1970
1544,W這chy,Warszawa,0,13803,52.1861093,20.9484377,499000,3,53.1,1972
1545,Podg鏎ze Duchackie ul. Walerego S豉wka,Krakow,8,20333,50.0242313,19.959569,419000,2,41.6,2021
1546,Grunwald,Poznan,3,999,52.404212,16.882542,333000,2,41.15,2021
1547,Pr鉅nik Czerwony Mariana S這neckiego,Krakow,0,22525,50.0895315,19.97688065,480000,3,52,1983
1548,Mokot闚 ul. Domaniewska 34B,Warszawa,7,9174,52.1839266,21.008725,920400,3,63.04,2022
1549,Zwierzyniec Wola Justowska,Krakow,1,28140,50.0650619,19.877649,855000,4,107,2020
1550,Wola,Warszawa,8,6676,52.2362379,20.9547815,1499000,4,112,2020
1551,Praga-P馧noc,Warszawa,3,15527,52.2648843,21.0273442,850000,2,63,2020
1552,Grunwald,Poznan,1,681,52.404212,16.882542,380000,4,78,1930
1553,Nowe Miasto Rataje os. Lecha,Poznan,3,2873,52.4564875,16.9948024,309900,2,41.3,1976
1554,Podg鏎ze ul. Stanis豉wa Klimeckiego,Krakow,2,24893,50.0492242,19.9703793,709000,3,69.84,2021
1555,Mistrzejowice ul. Piasta Ko這dzieja,Krakow,1,28368,50.0986433,20.0132206,432952,2,47.06,2020
1556,Krowodrza Artura Grottgera,Krakow,2,22705,50.0724347,19.9291018,759000,2,49.76,2015
1557,Bemowo,Warszawa,2,10709,52.2389738,20.9132881,650000,2,52.71,2010
1558,Podg鏎ze Rydl闚ka,Krakow,0,19493,50.08780725,19.87804607,379000,2,34.78,2020
1559,Nowa Huta Czy篡ny,Krakow,3,27970,50.0816349,20.01649071,620000,3,64.7,1994
1560,Nowa Huta Czy篡ny,Krakow,7,24183,50.0816349,20.01649071,640000,3,56,2017
1561,Podg鏎ze Koszykarska Nowohucka Myiwska P豉sz闚,Krakow,0,23533,50.0397731,19.985886,519000,3,61.82,2022
1562,鏚mieie Z這ta,Warszawa,10,12266,52.23095545,21.00117599,7850000,3,174.6,2017
1563,Ochota Stara Ochota S逝pecka / ciche / s這neczne / kominek / balkon / przedwojenna kamienica,Warszawa,4,16296,52.2432445,20.9984543,1485000,4,110,1935
1564,Bemowo Obro鎍闚 Tobruku,Warszawa,4,12743,52.2577181,20.93053338,525000,2,47,2004
1565,Grunwald Jeleniog鏎ska 1/3,Poznan,1,5582,52.404212,16.882542,536050,3,75.5,2021
1566,Bie瘸n闚-Prokocim R蕨ka,Krakow,3,28049,50.0040902,20.0159987,250000,4,98,2002
1567,Nowa Huta Czy篡ny,Krakow,0,22301,50.0816349,20.01649071,910000,2,59,2019
1568,Stare Miasto Naramowice ul. Czarnucha,Poznan,1,1786,52.4499763,16.9527562,257497.5,1,34.75,2022
1569,Podg鏎ze Duchackie Walerego S豉wka,Krakow,5,24152,50.0242313,19.959569,359000,2,38.86,2021
1570,Nowa Huta Czy篡ny ul. So速ysowska,Krakow,1,23476,50.0605887,20.0240353,332316,2,32.58,2022
1571,Nowe Miasto 疾grze,Poznan,3,1094,52.3744008,16.96887159,451000,3,66.3,1989
1572,Pr鉅nik Bia造 Tonie,Krakow,0,20951,50.1121816,19.8994401,728000,3,65,2020
1573,Krowodrza Henryka Pacho雟kiego,Krakow,2,27046,50.0952985,19.9315645,320000,2,34.3,2021
1574,Wola Mir闚,Warszawa,7,8023,52.2393149,20.9858382,1240000,3,65.38,2020
1575,D瑿niki Federowicza,Krakow,1,28034,50.0142478,19.883217,515570,3,59.95,2021
1576,Grzeg鏎zki Grzeg鏎zecka,Krakow,3,26993,50.0587885,19.9500605,989000,3,59,2016
1577,Podg鏎ze ul. p趾. Ryszarda Kukli雟kiego 7,Krakow,1,21516,50.0469432,19.99715344,428479,2,39.31,2020
